Identifier, Size, 2C1, 2C2, 2C3, 2C4, 2C5
CCNA_02473, 2294.0, , , , , 400:1:0.0740741
CCNA_02474, 440.3, , , , , 
CCNA_02475, 640.7, , , , , 
CCNA_02476, 847.0, , , , , 
CCNA_02477, 698.3, , , , , 
CCNA_02478, 699.3, , , , , 
CCNA_02479, 830.7, , , , , 
CCNA_02480, 1124.3, , , , , 700:3:0.115385
CCNA_02481, 1967.7, , , , , 
CCNA_02482, 737.3, , , , , 
CCNA_02483, 1145.7, , 500:1:0.0434783, , , 
CCNA_02484, 652.7, , , , , 
CCNA_02485, 1144.3, , , , , 
CCNA_02486, 766.0, , , , , 
CCNA_02487, 925.0, , , , , 
CCNA_02488, 562.3, , , , , 
CCNA_02489, 495.0, , , , , 
CCNA_02490, 878.0, , , , 600:1:0.0243902, 
CCNA_02491, 542.0, , , , , 
CCNA_02492, 483.3, , , , , 
CCNA_02493, 848.7, , , , , 
CCNA_02494, 871.0, , , , , 
CCNA_02495, 923.7, , , , , 
CCNA_02496, 1164.3, , , , , 
CCNA_02497, 1423.0, , 500:3:0.0833333, , , 
CCNA_02498, 585.0, , , , , 
CCNA_02499, 237.0, , , , , 
CCNA_02500, 214.7, , , , , 
CCNA_02501, 1783.3, , , , , 
CCNA_02502, 835.7, , , , , 
CCNA_02503, 555.0, , , , , 
CCNA_02504, 851.0, , , , , 
CCNA_02505, 707.7, , , , , 
CCNA_02506, 202.3, , , , , 
CCNA_02507, 1131.0, , , , , 
CCNA_02508, 996.3, , , , , 
CCNA_02509, 688.0, , , , , 
CCNA_02510, 576.7, , , , , 
CCNA_02511, 948.3, , , , , 
CCNA_02512, 548.0, , , , , 
CCNA_02513, 1226.3, , , , , 
CCNA_02514, 553.0, , 500:3:0.0697674;500:3:0.0348837;500:3:0.0714286;500:3:0.0595238;500:3:0.0987654;500:3:0.148148;500:3:0.0617284;500:3:0.0487805, , , 
CCNA_02515, 305.7, , , , , 
CCNA_02516, 634.3, , , , , 
CCNA_02517, 494.7, , , , , 
CCNA_02518, 1089.7, , , , , 
CCNA_02519, 1056.0, , , , , 
CCNA_02520, 312.7, , , , , 
CCNA_02521, 430.3, , , , , 
CCNA_02522, 440.3, , , , , 
CCNA_02523, 362.3, , 300:1:0.08, , , 
CCNA_02525, 801.7, , , , , 
CCNA_02526, 943.7, , , , , 
CCNA_02527, 375.0, , , , , 
CCNA_02528, 506.3, , , , , 
CCNA_02529, 785.3, , , , , 
CCNA_02530, 951.0, , , , , 
CCNA_02531, 650.7, 700:3:0.12766;700:3:0.170213;700:3:0.148936;500:3:0.125;600:3:0.104167;500:3:0.108696, , , , 
CCNA_02532, 164.3, , , , 800:3:0.164706, 
CCNA_02533, 208.0, , , , , 
CCNA_02534, 224.7, , , , , 
CCNA_02535, 2114.0, , , , , 
CCNA_02537, 1800.7, , , , , 
CCNA_02538, 828.7, , , , , 
CCNA_02539, 857.3, , , , , 700:3:0.157895
CCNA_02540, 1047.0, , , , , 
CCNA_02541, 637.3, , , , , 
CCNA_02542, 370.0, , , , , 
CCNA_02543, 212.0, , , , , 
CCNA_02544, 262.7, , , , , 
CCNA_02545, 1305.3, , , , , 
CCNA_02546, 1017.7, , , , , 
CCNA_02547, 383.0, , , , , 
CCNA_02548, 508.0, , , , , 
CCNA_02549, 658.3, , , , , 
CCNA_02550, 942.7, , , , , 
CCNA_02551, 138.3, , , , , 
CCNA_02552, 280.0, , , , , 
CCNA_02553, 1779.7, , 300:1:0.0731707, , , 
CCNA_02554, 374.7, , , , , 
CCNA_02555, 373.7, , , , , 
CCNA_02556, 436.3, , 700:3:0.173913, , , 
CCNA_02557, 681.0, , 300:3:0.11236;400:1:0.0963855, , , 
CCNA_02558, 1177.0, , , , , 
CCNA_02559, 457.3, 700:3:0.109375, , , , 400:1:0
CCNA_02560, 454.7, , , , , 
CCNA_02561, 1029.0, , , , 600:1:0.0396825, 
CCNA_02562, 1247.7, , , , , 
CCNA_02563, 900.7, , , , , 
CCNA_02564, 924.3, , , , , 700:3:0.136364
CCNA_02565, 463.3, , , , , 
CCNA_02566, 2025.3, , , , , 
CCNA_02567, 1979.3, , , , , 
CCNA_02568, 783.7, , , , , 
CCNA_02569, 559.7, , , , , 
CCNA_02570, 978.7, , , , , 
CCNA_02571, 1204.0, , , 400:3:0.0447761, , 
CCNA_02572, 1095.0, , , , , 
CCNA_02573, 551.0, , , , , 
CCNA_02574, 404.7, , , , , 
CCNA_02575, 332.0, , , , , 
CCNA_02576, 684.7, , , 200:1:0.00492611, , 
CCNA_02577, 231.7, , , , , 
CCNA_02578, 558.7, , 300:1:0.0425532, , , 
CCNA_02579, 976.0, , , , , 
CCNA_02580, 153.3, , , , , 
CCNA_02581, 473.0, , , , , 
CCNA_02582, 94.0, , , , , 
CCNA_02583, 567.3, , , , , 
CCNA_02586, 1729.3, , , , , 
CCNA_02587, 1454.7, , , , , 
CCNA_02588, 781.0, , 100:3:0.178571, , , 
CCNA_02589, 231.0, , , , , 
CCNA_02590, 672.3, , , , , 
CCNA_02591, 308.7, , , , , 
CCNA_02592, 336.3, , , , , 
CCNA_02593, 346.3, , , , , 
CCNA_02594, 706.3, , , , , 
CCNA_02595, 332.0, , , , , 
CCNA_02596, 550.0, , , , , 
CCNA_02597, 358.3, , , , , 
CCNA_02598, 232.7, , , , , 
CCNA_02600, 576.0, , , , , 
CCNA_02601, 916.0, , , , , 
CCNA_02602, 660.7, , , , , 700:3:0.130435
CCNA_02603, 1012.0, 800:3:0.148148;600:3:0.228571;700:3:0.26087;600:3:0.470588;800:3:0.3;600:3:0.5;600:3:0.210526, 500:3:0.25, , , 
CCNA_02604, 394.0, , , , , 
CCNA_02605, 615.7, , , , , 
CCNA_02606, 1946.0, , 500:1:0, , , 
CCNA_02607, 996.0, , , , , 
CCNA_02608, 532.3, , , , , 
CCNA_02609, 664.7, , , , , 
CCNA_02610, 318.7, , , , , 
CCNA_02611, 754.0, , , , , 400:1:0
CCNA_02612, 2021.3, , , , , 
CCNA_02613, 279.3, , , , , 
CCNA_02614, 828.7, , , , , 
CCNA_02615, 1026.3, , , , , 
CCNA_02616, 803.0, , , , , 400:3:0.05
CCNA_02617, 931.7, , , , , 
CCNA_02618, 449.7, , , , , 
CCNA_02619, 717.7, 600:3:0.121951, 500:1:0.0666667, , , 
CCNA_02620, 293.0, 700:3:0.114286, , , 800:3:0.16129;300:1:0.125, 400:1:0
CCNA_02621, 787.3, , , , , 
CCNA_02622, 1453.7, , , , , 
CCNA_02623, 1148.0, , , , , 
CCNA_02624, 992.3, , , , , 
CCNA_02625, 671.0, , , , , 
CCNA_02626, 802.0, , , , , 
CCNA_02627, 1056.0, , , , , 
CCNA_02628, 761.0, , , , , 
CCNA_02629, 1043.0, , 500:1:0.0298507, , , 400:1:0.142857
CCNA_02630, 379.3, , , , , 
CCNA_02631, 230.7, , , , , 
CCNA_02632, 570.3, , , , , 
CCNA_02633, 1798.0, 700:1:0.0380952;500:3:0.203252;500:3:0.112903;500:3:0.100775, 400:1:0;500:3:0.0930233;500:3:0.0705882;500:3:0.0823529;500:3:0.0804598;500:3:0.091954;500:3:0.0470588, , , 
CCNA_02634, 802.7, , , , , 
CCNA_02635, 963.3, , , , , 
CCNA_02636, 297.7, , , , , 
CCNA_02637, 861.7, , , , , 
CCNA_02638, 1385.3, , , , 700:1:0.0337079, 
CCNA_02639, 1038.7, , , , , 
CCNA_02640, 848.7, , , , , 
CCNA_02641, 1026.3, , , , , 
CCNA_02642, 1060.7, , , , , 
CCNA_02643, 1275.3, , , , , 
CCNA_02644, 327.3, , , , , 
CCNA_02645, 686.0, 400:1:0.0568182, , , , 
CCNA_02646, 443.3, , , , , 
CCNA_02647, 783.7, , , , , 
CCNA_02648, 789.7, , , , , 
CCNA_02649, 450.7, , , , , 
CCNA_02650, 526.7, , , , , 
CCNA_02651, 775.7, , , , , 
CCNA_02652, 1242.3, , , , , 
CCNA_02653, 732.3, , , , , 
CCNA_02654, 381.3, , , , , 
CCNA_02655, 453.7, , , , , 
CCNA_02656, 608.7, 100:3:0.144928, 500:3:0.150685, , , 
CCNA_02657, 436.0, , , , , 
CCNA_02658, 690.7, , , , , 
CCNA_02659, 342.3, , , , , 
CCNA_02660, 503.3, , , , , 
CCNA_02661, 2174.7, , , , , 
CCNA_02662, 1271.7, , , , , 
CCNA_02663, 416.7, , , , , 
CCNA_02664, 414.7, , , , , 400:1:0.0434783
CCNA_02665, 927.0, , , , , 400:1:0;700:3:0.115385
CCNA_02666, 254.0, , , , , 
CCNA_02667, 337.0, , , , , 
CCNA_02668, 487.3, , , , , 
CCNA_02669, 983.0, , , , , 700:3:0.15
CCNA_02670, 1219.0, , , , , 
CCNA_02671, 223.0, , , , , 
CCNA_02672, 447.3, , , , , 
CCNA_02673, 2293.3, , 500:1:0.0190476, , , 
CCNA_02674, 408.3, , , , , 
CCNA_02675, 272.7, , , , , 
CCNA_02676, 780.3, , 500:1:0.0215054, , , 
CCNA_02677, 534.0, , , , , 
CCNA_02678, 680.3, , , , , 
CCNA_02679, 665.7, , , , , 
CCNA_02680, 811.3, , , , , 
CCNA_02681, 1076.0, , , , , 
CCNA_02682, 575.7, , , , , 
CCNA_02683, 1072.0, , , , , 
CCNA_02684, 813.7, , , , , 
CCNA_02685, 295.7, , , , , 
CCNA_02686, 1046.7, , , , , 
CCNA_02687, 995.0, , 100:3:0.155172, , , 
CCNA_02688, 807.3, , 300:1:0, , , 
CCNA_02689, 497.3, , , , , 
CCNA_02690, 908.0, , , , , 
CCNA_02691, 518.7, , , , , 400:1:0
CCNA_02692, 589.3, , 700:3:0.137931, , , 
CCNA_02693, 1536.0, 300:3:0.147368, 500:1:0.0128205;500:1:0.0232558;500:3:0.0465116, , , 500:3:0.173913
CCNA_02694, 811.3, , , , , 
CCNA_02695, 263.0, , , , , 
CCNA_02696, 1011.0, , , , , 
CCNA_02697, 306.3, , , , , 
CCNA_02698, 731.3, , , , , 
CCNA_02699, 945.0, , , , , 700:3:0.130435
CCNA_02700, 830.7, , 300:3:0.133333, , , 
CCNA_02701, 1707.3, , , 200:1:0.0070922, , 
CCNA_02702, 1057.3, , , , , 
CCNA_02703, 355.3, , , , , 
CCNA_02704, 1787.3, , , , , 
CCNA_02705, 255.0, , , , , 
CCNA_02708, 417.7, , , , , 
CCNA_02709, 397.7, , , , , 
CCNA_02710, 594.7, , , , , 
CCNA_02711, 376.7, , , , , 
CCNA_02712, 752.3, , , , , 
CCNA_02713, 864.0, , 600:3:0.137931, , 500:1:0.0206186, 400:3:0.12
CCNA_02714, 1464.0, , , , , 
CCNA_02715, 1632.3, , , , , 
CCNA_02716, 856.0, , , , , 
CCNA_02717, 527.0, , , , , 
CCNA_02718, 537.7, , , , , 700:3:0.171429
CCNA_02719, 514.0, , , , , 
CCNA_02720, 809.7, , , , , 
CCNA_02721, 2275.0, , , , , 
CCNA_02722, 761.3, 500:1:0.0294118;500:3:0.0714286;500:1:0.0666667, 500:1:0.0357143;500:3:0.0392157;500:3:0.0566038;500:3:0.0925926;500:3:0.156863;400:3:0.106383, , 500:3:0.18, 300:1:0
CCNA_02723, 475.3, , , , , 
CCNA_02724, 703.3, , , , , 
CCNA_02725, 1303.0, , , , , 
CCNA_02726, 493.0, , , , , 
CCNA_02727, 578.0, , , , , 
CCNA_02728, 328.3, , , , , 
CCNA_02729, 1533.0, , , , , 
CCNA_02730, 498.0, , , , , 
CCNA_02731, 611.0, , , , , 
CCNA_02732, 254.7, , , , , 
CCNA_02733, 578.7, , , , , 
CCNA_02734, 682.0, , , , , 
CCNA_02735, 531.7, , 700:3:0.145455;500:1:0.0545455, , , 
CCNA_02736, 457.7, , , , , 
CCNA_02737, 400.3, , , , , 
CCNA_02738, 604.3, , , , , 
CCNA_02739, 719.0, , , , , 
CCNA_02740, 420.7, , , , , 
CCNA_02741, 622.3, , , , , 
CCNA_02742, 956.0, 300:3:0.148148;400:3:0.0823529, , , 500:3:0.0932203, 
CCNA_02743, 1839.3, 500:1:0.0238095, 500:3:0.0909091;500:3:0.102041, , , 400:1:0.047619;400:1:0.04;500:1:0.0416667
CCNA_02744, 627.3, , , , , 
CCNA_02745, 557.7, , , , , 400:1:0.0192308
CCNA_02746, 748.7, , , , , 
CCNA_02747, 692.3, , , , , 
CCNA_02748, 222.3, , , , , 
CCNA_02749, 374.3, 400:3:0.0740741, 600:3:0.183673;300:3:0.1875;300:3:0.130435, , , 
CCNA_02750, 512.7, , , , , 
CCNA_02751, 828.0, , 700:3:0.125, , , 
CCNA_02752, 1626.3, , , , , 
CCNA_02753, 1857.0, 300:1:0.0909091, 500:1:0.0517241;200:3:0.141026, , , 
CCNA_02754, 1043.7, , , , , 400:1:0.0212766
CCNA_02755, 404.0, , , , , 
CCNA_02756, 658.3, , , , , 
CCNA_02757, 595.0, , , , , 
CCNA_02758, 347.7, , , , , 
CCNA_02759, 729.7, , , , , 
CCNA_02760, 258.7, , , , , 
CCNA_02761, 170.0, , , , , 
CCNA_02762, 589.7, 500:3:0.307692;400:3:0.352941, , 400:3:0.230769;400:3:0.416667, , 
CCNA_02763, 1045.3, , , , , 
CCNA_02764, 231.3, , , , , 
CCNA_02765, 283.3, , , , , 
CCNA_02766, 220.7, , , , , 
CCNA_02767, 933.0, , , , , 
CCNA_02768, 731.0, 100:3:0.0794702;300:1:0.0680272, , , , 
CCNA_02769, 565.7, , , , , 
CCNA_02770, 1043.7, , 700:3:0.142857, , , 400:1:0.0192308
CCNA_02771, 205.3, , , , , 
CCNA_02772, 673.7, , , , , 
CCNA_02773, 584.3, , , , , 
CCNA_02774, 452.0, , , , , 
CCNA_02775, 243.3, , , , , 
CCNA_02776, 1174.3, , , , , 
CCNA_02777, 148.0, , , , , 
CCNA_02778, 186.0, , , , , 
CCNA_02779, 1132.7, 500:3:0.0869565;500:3:0.0724638;400:3:0.0909091;500:3:0.0757576;500:3:0.0819672;500:3:0.0967742;500:3:0.114754, 700:3:0.205882;500:3:0.148936, , , 
CCNA_02780, 694.3, , , , , 
CCNA_02781, 454.3, , , , , 
CCNA_02782, 460.3, , 400:1:0, , , 
CCNA_02783, 1153.7, , , , , 
CCNA_02784, 603.0, , , , , 
CCNA_02785, 697.7, , , , , 
CCNA_02786, 536.3, , , , , 
CCNA_02787, 394.7, , , , , 
CCNA_02788, 254.3, , , , , 
CCNA_02789, 262.0, , , , , 
CCNA_02790, 425.7, , , , , 
CCNA_02791, 798.3, , , , , 
CCNA_02792, 2359.0, , , , , 500:1:0.0714286;400:3:0.111111;400:3:0.1;500:1:0.0689655
CCNA_02793, 1865.3, , , , , 
CCNA_02794, 1284.7, , , , , 
CCNA_02795, 548.0, , 100:1:0.0769231, , , 
CCNA_02796, 203.3, , , , , 
CCNA_02797, 154.0, , , , , 
CCNA_02798, 604.0, , , , , 
CCNA_02800, 469.3, , , , , 
CCNA_02801, 791.7, , , , , 
CCNA_02802, 238.7, , , , , 
CCNA_02804, 244.3, 500:1:0.0689655;500:1:0.0677966, , , , 
CCNA_02805, 357.3, , , , , 
CCNA_02806, 954.3, , , , , 
CCNA_02807, 898.7, , 500:3:0.103896, , , 
CCNA_02808, 327.3, , , , , 
CCNA_02809, 2381.0, , , , , 
CCNA_02810, 248.3, , , , , 
CCNA_02811, 1496.3, , , , , 
CCNA_02812, 319.3, , , , , 
CCNA_02813, 326.7, , , , , 
CCNA_02814, 747.3, , , , , 
CCNA_02815, 1467.7, , , , , 
CCNA_02816, 350.0, , , , 700:3:0.117647, 400:1:0.0135135
CCNA_02817, 254.7, , , , , 
CCNA_02818, 190.0, , , , , 
CCNA_02819, 131.3, , , , , 
CCNA_02820, 1410.3, , , , , 
CCNA_02821, 842.0, , , , , 
CCNA_02822, 638.3, , , , , 400:1:0.0701754
CCNA_02823, 192.3, 500:3:0.0704225, 100:3:0.148936;300:3:0.108696;500:1:0.02;500:1:0.0294118, , 500:3:0.09, 
CCNA_02824, 346.7, , , , , 
CCNA_02825, 301.3, , , , , 
CCNA_02826, 772.0, 500:3:0.104839, , , , 
CCNA_02827, 305.3, , , , , 
CCNA_02828, 673.7, , , , , 
CCNA_02829, 857.7, , , , , 
CCNA_02830, 232.0, , , , , 
CCNA_02831, 505.7, , , , , 
CCNA_02832, 1059.7, , , , , 
CCNA_02833, 601.7, , , , , 
CCNA_02834, 735.7, , , , , 
CCNA_02835, 451.0, 500:1:0.025641, 500:1:0.0909091, , , 
CCNA_02836, 341.3, , 500:1:0.0212766, , , 
CCNA_02837, 432.3, 500:3:0.115942;500:3:0.0833333;600:1:0.0229885;600:1:0.0344828, 500:1:0.0357143;700:3:0.105263;500:3:0.0746269;500:3:0.0909091;500:3:0.0833333;500:3:0.0985915;400:3:0.108108, , , 600:3:0.153846;400:3:0.148148
CCNA_02838, 394.0, , , , , 
CCNA_02839, 2182.3, , , , 700:1:0.0365854, 400:1:0.0714286
CCNA_02840, 667.3, , , , , 
CCNA_02841, 266.0, , 400:1:0.03125, , , 
CCNA_02842, 1033.3, , , , , 
CCNA_02843, 241.3, , , , , 
CCNA_02844, 198.7, , , , , 
CCNA_02845, 596.0, , , , , 400:3:0.0555556;400:3:0.820513
CCNA_02846, 1250.0, 500:1:0.0531915, 100:3:0.168675, , 600:1:0.0666667, 
CCNA_02847, 338.3, , , , , 
CCNA_02848, 1567.7, , 300:3:0.192308, , , 400:1:0.047619
CCNA_02849, 357.3, , , , , 
CCNA_02850, 898.0, , , , , 
CCNA_02851, 511.0, , , , , 
CCNA_02852, 1096.7, , 100:3:0.135802, , , 
CCNA_02853, 1118.0, 500:3:0.104478, 100:3:0.205128;500:3:0.142857, , , 700:3:0.173913
CCNA_02854, 513.7, , , , , 
CCNA_02855, 329.3, , , , , 
CCNA_02856, 482.3, , , , , 
CCNA_02858, 953.0, , , , , 
CCNA_02859, 361.0, , , , , 
CCNA_02860, 763.7, , , , , 
CCNA_02861, 1829.3, , , , , 
CCNA_02862, 969.3, , , , , 
CCNA_02863, 447.3, 100:3:0.245283;300:1:0.0983607, , , , 400:3:0.25
CCNA_02864, 447.7, , , , , 
CCNA_02865, 561.0, , 700:3:0.162162;600:3:0.222222, , , 
CCNA_02866, 392.0, , , , , 
CCNA_02867, 362.3, , 500:1:0, , , 
CCNA_02868, 126.0, , , , , 
CCNA_02869, 304.7, 700:3:0.076087;300:3:0.152174;300:3:0.186813;300:3:0.133333, 200:3:0.153846;500:3:0.145455;300:3:0.181818;300:3:0.166667, , , 
CCNA_02870, 321.0, , , , , 
CCNA_02871, 294.7, , , , , 
CCNA_02872, 983.0, , 100:1:0.0945946, , , 
CCNA_02873, 369.3, , , , , 
CCNA_02874, 287.7, , , , , 
CCNA_02875, 292.0, , , , , 
CCNA_02876, 303.7, , , , , 
CCNA_02877, 966.0, , 400:3:0.0853659;400:3:0.1;300:3:0.0808081, , , 
CCNA_02878, 187.3, , , , , 
CCNA_02879, 169.0, , 400:1:0.0491803;400:3:0.1, , , 100:1:0.0909091
CCNA_02880, 1342.3, , , , , 
CCNA_02881, 1201.7, 700:3:0.122449, , , , 
CCNA_02882, 307.7, , , , , 
CCNA_02883, 1274.3, , , , , 
CCNA_02884, 654.7, , , , , 
CCNA_02885, 550.3, , , , , 
CCNA_02886, 398.0, , , , , 
CCNA_02887, 706.3, , , , , 
CCNA_02888, 917.3, , , , , 
CCNA_02889, 470.7, , , , , 
CCNA_02891, 1419.7, , 400:1:0.078125, , , 
CCNA_02892, 283.3, , , , , 
CCNA_02893, 1316.7, , , , , 200:1:0.0344828
CCNA_02894, 936.7, , , , , 
CCNA_02895, 2415.3, , , , , 
CCNA_02896, 1235.3, 700:3:0.102362, 300:3:0.186047, , , 500:3:0.2
CCNA_02897, 815.0, , , , , 
CCNA_02898, 1247.3, , , , , 
CCNA_02899, 1157.0, , , , , 
CCNA_02900, 1049.3, , , , , 
CCNA_02901, 1194.3, , , , , 
CCNA_02902, 1646.3, , , , , 
CCNA_02903, 1022.7, , , , , 
CCNA_02904, 657.3, , , , , 
CCNA_02905, 380.0, , , , , 
CCNA_02906, 913.7, , , , , 
CCNA_02907, 689.3, , , , , 
CCNA_02908, 626.7, 300:3:0.131579, , , , 
CCNA_02909, 1102.3, , , , , 
CCNA_02910, 2223.0, , , , , 
CCNA_02912, 646.0, , , , , 
CCNA_02913, 412.0, , , , , 
CCNA_02914, 1342.3, , 500:1:0.05, , , 700:3:0.136364
CCNA_02915, 1024.3, , , , , 
CCNA_02916, 563.0, , , , , 
CCNA_02917, 756.0, , 300:3:0.0930233;300:3:0.142857, , , 
CCNA_02918, 659.7, , , , , 
CCNA_02919, 821.7, , , , , 
CCNA_02920, 1565.7, , , , , 
CCNA_02921, 1216.7, , 300:3:0.111111;400:1:0;400:1:0;300:1:0.0909091;300:3:0.0666667, , , 
CCNA_02922, 210.0, , , , , 
CCNA_02923, 2296.3, 500:3:0.0641026, 500:3:0.0625;500:1:0.0365854;500:3:0.0632911;500:1:0.025;500:3:0.0875;500:3:0.0375;500:3:0.0555556;500:1:0.0277778, , , 
CCNA_02924, 297.0, , , , , 
CCNA_02925, 973.3, , 300:3:0.110169;400:3:0.134454;300:3:0.0862069;400:1:0.0813008, , , 400:1:0.0689655;400:1:0.0689655
CCNA_02926, 233.3, , , , , 
CCNA_02927, 640.3, , , , , 
CCNA_02929, 869.7, , , , , 
CCNA_02930, 468.0, 300:3:0.115108;300:3:0.168919, , , , 
CCNA_02931, 276.3, , , , , 
CCNA_02933, 1378.3, , , , , 
CCNA_02934, 620.0, , , , , 
CCNA_02935, 1707.7, , , , , 700:3:0.157895
CCNA_02936, 498.3, , , , , 
CCNA_02937, 603.0, , , , , 
CCNA_02938, 416.3, , , , , 
CCNA_02939, 356.3, , , , , 
CCNA_02940, 1173.0, , , , , 
CCNA_02941, 462.3, , , 200:1:0, , 400:1:0
CCNA_02942, 971.3, , , , , 
CCNA_02944, 650.3, , , , , 
CCNA_02945, 1540.0, , , , , 600:3:0.142857
CCNA_02946, 635.0, , , , , 
CCNA_02947, 702.7, , , , , 
CCNA_02948, 278.7, , , , , 
CCNA_02949, 578.7, , , , , 
CCNA_02950, 929.7, , , , , 
CCNA_02951, 530.0, , , , , 
CCNA_02952, 114.7, , , , , 700:3:0.142857
CCNA_02953, 732.3, , , , , 
CCNA_02954, 722.7, , 400:1:0.0232558, , , 
CCNA_02955, 579.3, , , , , 
CCNA_02956, 395.3, , , , , 
CCNA_02957, 313.7, , , , , 
CCNA_02959, 635.0, , , , , 
CCNA_02960, 301.3, , , , , 
CCNA_02961, 878.3, , 100:3:0.127907, , , 
CCNA_02962, 164.7, , , , , 
CCNA_02963, 216.3, , , , , 700:3:0.166667
CCNA_02964, 762.7, , , , , 
CCNA_02965, 900.0, , , 200:1:0.00689655, , 
CCNA_02966, 409.7, , , , , 
CCNA_02967, 1772.0, , , , , 400:1:0.0434783;700:3:0.227273;300:3:0.222222
CCNA_02969, 403.7, , , , , 
CCNA_02970, 312.0, , , , , 
CCNA_02971, 855.3, , , , , 
CCNA_02972, 511.0, , , , , 
CCNA_02973, 224.0, , , , , 
CCNA_02974, 203.7, , , , , 
CCNA_02975, 1485.7, , , , , 
CCNA_02976, 364.0, , , , , 
CCNA_02977, 535.7, 300:1:0.031746;300:1:0.0606061, 300:3:0.135135;700:3:0.139535, , , 
CCNA_02978, 1189.7, , , , , 
CCNA_02979, 869.7, , , , , 
CCNA_02980, 664.0, , , , , 
CCNA_02981, 343.7, , , , , 
CCNA_02982, 965.3, , , , , 
CCNA_02983, 785.3, , , , , 
CCNA_02984, 316.0, , , , , 
CCNA_02985, 530.7, , , , , 
CCNA_02986, 1532.7, , , , , 
CCNA_02987, 201.7, , , , , 400:1:0.0322581
CCNA_02988, 429.7, , , , , 
CCNA_02989, 478.7, , , , , 
CCNA_02991, 272.7, , , , , 
CCNA_02992, 359.7, , , , , 
CCNA_02993, 1066.3, , , , , 
CCNA_02994, 2509.3, , , , , 
CCNA_02995, 583.3, , , , , 
CCNA_02996, 945.7, , , , , 400:3:0.157895
CCNA_02997, 252.3, , , , , 
CCNA_02999, 580.7, , 300:3:0.145455;300:1:0.0508475;300:3:0.1;500:1:0.016129;400:3:0.0923077, , , 
CCNA_03000, 732.0, , , , , 
CCNA_03001, 304.3, , , , , 
CCNA_03002, 564.7, , , , , 
CCNA_03003, 1269.0, , , , , 
CCNA_03004, 648.3, , , , , 
CCNA_03005, 337.7, , , , , 
CCNA_03006, 949.3, , , , , 
CCNA_03007, 1211.7, , , , , 
CCNA_03008, 471.3, , , , , 
CCNA_03009, 606.7, , , , , 300:1:0.0833333
CCNA_03010, 404.3, 500:3:0.147541, 500:3:0.0944882;500:3:0.0901639, , , 400:1:0.0666667;400:3:0.0517241
CCNA_03011, 471.0, , , , , 
CCNA_03012, 506.7, , 500:3:0.024, , , 
CCNA_03013, 1285.7, , , , , 
CCNA_03014, 682.7, , , , , 
CCNA_03015, 179.7, , , , , 
CCNA_03016, 381.7, , , , , 
CCNA_03017, 701.3, , , , , 
CCNA_03018, 689.3, , , , , 
CCNA_03019, 2133.0, , 500:3:0.0333333, , , 
CCNA_03020, 832.0, , , , , 
CCNA_03021, 162.0, , , , , 
CCNA_03022, 846.0, , , , , 
CCNA_03023, 1586.0, , , , , 400:1:0.0434783
CCNA_03024, 737.0, , , , , 
CCNA_03025, 360.0, , , , , 
CCNA_03026, 510.0, , , , , 
CCNA_03027, 1091.0, , , , , 
CCNA_03028, 625.7, 300:1:0, 500:1:0.05, , 400:1:0.00584795, 
CCNA_03029, 642.7, , , , , 
CCNA_03030, 567.0, , 500:1:0, , , 
CCNA_03031, 611.0, , , , , 100:1:0.0454545
CCNA_03032, 1103.7, 300:3:0.152941;500:1:0.0537634, , , 500:1:0.047619;400:1:0.0757576;500:1:0.046875;500:1:0.0615385;500:3:0.0923077, 400:3:0.142857;500:3:0.190476;400:3:0.105263
CCNA_03033, 602.7, , , , , 
CCNA_03034, 221.7, , , , , 
CCNA_03035, 886.0, , , , , 
CCNA_03036, 726.3, , , , , 
CCNA_03037, 1102.0, , , , , 
CCNA_03038, 1114.3, , , , , 
CCNA_03039, 496.0, , , , , 
CCNA_03040, 1229.0, , , , , 
CCNA_03041, 744.7, , , , , 
CCNA_03042, 485.7, , , , , 
CCNA_03043, 237.0, , , , , 
CCNA_03044, 412.0, , , , , 
CCNA_03045, 498.7, , , , , 
CCNA_03046, 408.0, , , , , 
CCNA_03047, 550.3, , , , , 
CCNA_03048, 1195.7, , , , , 100:1:0.0434783
CCNA_03049, 1199.7, , , , , 
CCNA_03050, 665.7, , , , , 
CCNA_03051, 386.7, , , , , 
CCNA_03052, 971.7, , 300:1:0.0434783, , , 
CCNA_03053, 595.3, , , , , 400:1:0
CCNA_03054, 686.7, , , , , 
CCNA_03055, 591.7, , , , , 
CCNA_03056, 382.3, , 500:1:0.0526316, , , 
CCNA_03057, 272.0, , , , , 
CCNA_03058, 667.0, , , , , 
CCNA_03059, 511.3, , , , , 
CCNA_03060, 209.7, , , , , 
CCNA_03061, 707.7, , , , , 
CCNA_03062, 876.7, , , , , 
CCNA_03063, 832.7, , , , , 
CCNA_03064, 351.7, , , , , 
CCNA_03065, 347.7, , , , , 
CCNA_03066, 1638.3, , , , , 
CCNA_03067, 390.3, , , , , 
CCNA_03068, 474.0, , , , , 
CCNA_03069, 277.0, , , , , 
CCNA_03070, 162.3, , , , , 
CCNA_03071, 1043.0, , , , , 
CCNA_03072, 598.7, , , , , 
CCNA_03073, 450.0, , , , , 
CCNA_03074, 527.0, , , , , 
CCNA_03075, 402.7, 500:3:0.108434, , 400:3:0.15, , 400:1:0;400:1:0.0625;400:3:0.0625
CCNA_03076, 1803.0, , , , , 
CCNA_03077, 240.0, , , , , 
